agency,as_of_date,window,completed_count,delay_count,delay_rate_raw,delay_rate_smoothed,mean_delay_months,median_delay_months,cost_obs_count,cost_overrun_count,cost_overrun_rate_raw,cost_overrun_rate_smoothed,mean_cost_overrun_pct,median_cost_overrun_pct,max_source_date
"(NATIONAL 
7 NOS,2026-06,lifetime,1,1,1.0,0.8937360178970918,23.0,23.0,0,0,,0.567741935483871,,,2020-12
7 NOS,2026-06,10y,1,1,1.0,0.8584905660377359,23.0,23.0,0,0,,0.567741935483871,,,2020-12
7 NOS,2026-06,5y,0,0,,0.8067226890756303,,,0,0,,0.567741935483871,,,
7 NOS,2026-06,3y,0,0,,0.660377358490566,,,0,0,,0.567741935483871,,,
7.64 KM,2026-06,lifetime,1,0,0.0,0.16518737672583828,0.0,0.0,0,0,,0.567741935483871,,,2025-06
7.64 KM,2026-06,10y,1,0,0.0,0.17232510288065842,0.0,0.0,0,0,,0.5734265734265734,,,2025-06
7.64 KM,2026-06,5y,1,0,0.0,0.20833333333333334,0.0,0.0,0,0,,0.5538461538461539,,,2025-06
7.64 KM,2026-06,3y,1,0,0.0,0.26212832550860715,0.0,0.0,0,0,,0.5221238938053098,,,2025-06
750 MW,2026-06,lifetime,1,1,1.0,0.9029451137884873,24.0,24.0,0,0,,0.567741935483871,,,2019-03
750 MW,2026-06,10y,1,1,1.0,0.921875,24.0,24.0,0,0,,0.567741935483871,,,2019-03
750 MW,2026-06,5y,0,0,,0.9672131147540983,,,0,0,,0.567741935483871,,,
750 MW,2026-06,3y,0,0,,0.875,,,0,0,,0.567741935483871,,,
76 KM,2026-06,lifetime,0,0,,0.19822485207100593,,,0,0,,0.567741935483871,,,
76 KM,2026-06,10y,0,0,,0.20679012345679013,,,0,0,,0.5734265734265734,,,
76 KM,2026-06,5y,0,0,,0.25,,,0,0,,0.5538461538461539,,,
76 KM,2026-06,3y,0,0,,0.3145539906103286,,,0,0,,0.5221238938053098,,,
8 GW] PART A [SPV NAME POWERGRID WEST CENTRAL TRANSMISSION LIMITED,2026-06,lifetime,0,0,,0.19822485207100593,,,0,0,,0.567741935483871,,,
8 GW] PART A [SPV NAME POWERGRID WEST CENTRAL TRANSMISSION LIMITED,2026-06,10y,0,0,,0.20679012345679013,,,0,0,,0.5734265734265734,,,
8 GW] PART A [SPV NAME POWERGRID WEST CENTRAL TRANSMISSION LIMITED,2026-06,5y,0,0,,0.25,,,0,0,,0.5538461538461539,,,
8 GW] PART A [SPV NAME POWERGRID WEST CENTRAL TRANSMISSION LIMITED,2026-06,3y,0,0,,0.3145539906103286,,,0,0,,0.5221238938053098,,,
8.0 MTY,2026-06,lifetime,0,0,,0.19822485207100593,,,0,0,,0.567741935483871,,,
8.0 MTY,2026-06,10y,0,0,,0.20679012345679013,,,0,0,,0.5734265734265734,,,
8.0 MTY,2026-06,5y,0,0,,0.25,,,0,0,,0.5538461538461539,,,
8.0 MTY,2026-06,3y,0,0,,0.3145539906103286,,,0,0,,0.5221238938053098,,,
8.8 KM) (PB#72/NR/2022-23,2026-06,lifetime,0,0,,0.19822485207100593,,,0,0,,0.567741935483871,,,
8.8 KM) (PB#72/NR/2022-23,2026-06,10y,0,0,,0.20679012345679013,,,0,0,,0.5734265734265734,,,
8.8 KM) (PB#72/NR/2022-23,2026-06,5y,0,0,,0.25,,,0,0,,0.5538461538461539,,,
8.8 KM) (PB#72/NR/2022-23,2026-06,3y,0,0,,0.3145539906103286,,,0,0,,0.5221238938053098,,,
80 KMS,2026-06,lifetime,1,1,1.0,0.9619358346927678,46.0,46.0,0,0,,0.567741935483871,,,2024-04
80 KMS,2026-06,10y,1,1,1.0,0.9589416058394161,46.0,46.0,0,0,,0.567741935483871,,,2024-04
80 KMS,2026-06,5y,1,1,1.0,0.9592074592074592,46.0,46.0,0,0,,0.567741935483871,,,2024-04
80 KMS,2026-06,3y,1,1,1.0,0.8980815347721823,46.0,46.0,0,0,,0.567741935483871,,,2024-04
80KM,2026-06,lifetime,1,1,1.0,0.9550898203592815,24.0,24.0,0,0,,0.567741935483871,,,2022-03
80KM,2026-06,10y,1,1,1.0,0.9803149606299213,24.0,24.0,0,0,,0.567741935483871,,,2022-03
80KM,2026-06,5y,1,1,1.0,0.9893162393162394,24.0,24.0,0,0,,0.567741935483871,,,2022-03
80KM,2026-06,3y,0,0,,1.0,,,0,0,,0.567741935483871,,,
82.5KM,2026-06,lifetime,0,0,,0.19822485207100593,,,0,0,,0.567741935483871,,,
82.5KM,2026-06,10y,0,0,,0.20679012345679013,,,0,0,,0.5734265734265734,,,
82.5KM,2026-06,5y,0,0,,0.25,,,0,0,,0.5538461538461539,,,
82.5KM,2026-06,3y,0,0,,0.3145539906103286,,,0,0,,0.5221238938053098,,,
9.2 KM) (PB#72/NR/2022-23,2026-06,lifetime,0,0,,0.19822485207100593,,,0,0,,0.567741935483871,,,
9.2 KM) (PB#72/NR/2022-23,2026-06,10y,0,0,,0.20679012345679013,,,0,0,,0.5734265734265734,,,
9.2 KM) (PB#72/NR/2022-23,2026-06,5y,0,0,,0.25,,,0,0,,0.5538461538461539,,,
9.2 KM) (PB#72/NR/2022-23,2026-06,3y,0,0,,0.3145539906103286,,,0,0,,0.5221238938053098,,,
AAI,2026-06,lifetime,2,0,0.0,0.14158918005071852,0.0,0.0,0,0,,0.567741935483871,,,2021-10
AAI,2026-06,10y,2,0,0.0,0.14770723104056435,0.0,0.0,0,0,,0.5734265734265734,,,2021-10
AAI,2026-06,5y,1,0,0.0,0.20833333333333334,0.0,0.0,0,0,,0.5538461538461539,,,2021-10
AAI,2026-06,3y,0,0,,0.3145539906103286,,,0,0,,0.5221238938053098,,,
ADANI AIRPORT HOLDINGS LIMITED,2026-06,lifetime,1,0,0.0,0.16518737672583828,-24.0,-24.0,0,0,,0.567741935483871,,,2024-03
ADANI AIRPORT HOLDINGS LIMITED,2026-06,10y,1,0,0.0,0.17232510288065842,-24.0,-24.0,0,0,,0.5734265734265734,,,2024-03
ADANI AIRPORT HOLDINGS LIMITED,2026-06,5y,1,0,0.0,0.20833333333333334,-24.0,-24.0,0,0,,0.5538461538461539,,,2024-03
ADANI AIRPORT HOLDINGS LIMITED,2026-06,3y,1,0,0.0,0.26212832550860715,-24.0,-24.0,0,0,,0.5221238938053098,,,2024-03
ADANI TRANSMISSION LIMITED,2026-06,lifetime,0,0,,0.19822485207100593,,,0,0,,0.567741935483871,,,
ADANI TRANSMISSION LIMITED,2026-06,10y,0,0,,0.20679012345679013,,,0,0,,0.5734265734265734,,,
ADANI TRANSMISSION LIMITED,2026-06,5y,0,0,,0.25,,,0,0,,0.5538461538461539,,,
ADANI TRANSMISSION LIMITED,2026-06,3y,0,0,,0.3145539906103286,,,0,0,,0.5221238938053098,,,
AFTER ZUARI BR.,2026-06,lifetime,1,1,1.0,0.9792408066429418,57.0,57.0,0,0,,0.567741935483871,,,2024-03
AFTER ZUARI BR.,2026-06,10y,1,1,1.0,0.9806201550387597,57.0,57.0,0,0,,0.567741935483871,,,2024-03
AFTER ZUARI BR.,2026-06,5y,1,1,1.0,0.97534516765286,57.0,57.0,0,0,,0.567741935483871,,,2024-03
AFTER ZUARI BR.,2026-06,3y,1,1,1.0,0.9731182795698925,57.0,57.0,0,0,,0.567741935483871,,,2024-03
AH(SHIPPING CRP. OF INDIA,2026-06,lifetime,1,1,1.0,0.9038461538461539,7.0,7.0,0,0,,0.567741935483871,,,2012-04
AH(SHIPPING CRP. OF INDIA,2026-06,10y,0,0,,1.0,,,0,0,,0.567741935483871,,,
AH(SHIPPING CRP. OF INDIA,2026-06,5y,0,0,,0.8277999114652501,,,0,0,,0.567741935483871,,,
AH(SHIPPING CRP. OF INDIA,2026-06,3y,0,0,,0.8277999114652501,,,0,0,,0.567741935483871,,,
"AIRPORT 
AUTHORITY OF INDIA LIMITED",2026-06,lifetime,1,1,1.0,1.0,41.0,41.0,0,0,,0.567741935483871,,,2022-11
"AIRPORT 
AUTHORITY OF INDIA LIMITED",2026-06,10y,1,1,1.0,1.0,41.0,41.0,0,0,,0.567741935483871,,,2022-11
"AIRPORT 
AUTHORITY OF INDIA LIMITED",2026-06,5y,1,1,1.0,1.0,41.0,41.0,0,0,,0.567741935483871,,,2022-11
"AIRPORT 
AUTHORITY OF INDIA LIMITED",2026-06,3y,0,0,,0.8277999114652501,,,0,0,,0.567741935483871,,,
"AIRPORT AUTHORITY OF INDIA 
LIMITED",2026-06,lifetime,2,2,1.0,1.0,78.5,78.5,0,0,,0.567741935483871,,,2021-10
"AIRPORT AUTHORITY OF INDIA 
LIMITED",2026-06,10y,1,1,1.0,1.0,136.0,136.0,0,0,,0.567741935483871,,,2021-10
"AIRPORT AUTHORITY OF INDIA 
LIMITED",2026-06,5y,1,1,1.0,1.0,136.0,136.0,0,0,,0.567741935483871,,,2021-10
"AIRPORT AUTHORITY OF INDIA 
LIMITED",2026-06,3y,0,0,,0.8277999114652501,,,0,0,,0.567741935483871,,,
AIRPORT AUTHORITY OF INDIA LIMITED,2026-06,lifetime,5,5,1.0,1.0,20.2,26.0,0,0,,0.567741935483871,,,2017-05
AIRPORT AUTHORITY OF INDIA LIMITED,2026-06,10y,1,1,1.0,1.0,26.0,26.0,0,0,,0.567741935483871,,,2017-05
AIRPORT AUTHORITY OF INDIA LIMITED,2026-06,5y,0,0,,1.0,,,0,0,,0.567741935483871,,,
AIRPORT AUTHORITY OF INDIA LIMITED,2026-06,3y,0,0,,0.8277999114652501,,,0,0,,0.567741935483871,,,
AIRPORT AUTHORITY OF INDIA [AAI],2026-06,lifetime,2,1,0.5,0.28444632290786137,-20.5,-20.5,2,1,0.5,0.5483870967741936,12.592389816589105,12.592389816589105,2025-10
AIRPORT AUTHORITY OF INDIA [AAI],2026-06,10y,2,1,0.5,0.29056437389770723,-20.5,-20.5,2,1,0.5,0.5524475524475524,12.592389816589105,12.592389816589105,2025-10
AIRPORT AUTHORITY OF INDIA [AAI],2026-06,5y,2,1,0.5,0.32142857142857145,-20.5,-20.5,2,1,0.5,0.5384615384615384,12.592389816589105,12.592389816589105,2025-10
AIRPORT AUTHORITY OF INDIA [AAI],2026-06,3y,1,1,1.0,0.42879499217527384,11.0,11.0,1,1,1.0,0.6017699115044248,25.18477963317821,25.18477963317821,2025-10
AJ-RGBS-PACKAGE-1,2026-06,lifetime,1,0,0.0,0.16518737672583828,0.0,0.0,0,0,,0.567741935483871,,,2023-06
AJ-RGBS-PACKAGE-1,2026-06,10y,1,0,0.0,0.17232510288065842,0.0,0.0,0,0,,0.5734265734265734,,,2023-06
AJ-RGBS-PACKAGE-1,2026-06,5y,1,0,0.0,0.20833333333333334,0.0,0.0,0,0,,0.5538461538461539,,,2023-06
AJ-RGBS-PACKAGE-1,2026-06,3y,1,0,0.0,0.26212832550860715,0.0,0.0,0,0,,0.5221238938053098,,,2023-06
AJ/DRGB-PACKAGE-6,2026-06,lifetime,0,0,,0.19822485207100593,,,0,0,,0.567741935483871,,,
AJ/DRGB-PACKAGE-6,2026-06,10y,0,0,,0.20679012345679013,,,0,0,,0.5734265734265734,,,
AJ/DRGB-PACKAGE-6,2026-06,5y,0,0,,0.25,,,0,0,,0.5538461538461539,,,
AJ/DRGB-PACKAGE-6,2026-06,3y,0,0,,0.3145539906103286,,,0,0,,0.5221238938053098,,,
AJ/DRGB-PACKAGE-7,2026-06,lifetime,0,0,,0.19822485207100593,,,0,0,,0.567741935483871,,,
AJ/DRGB-PACKAGE-7,2026-06,10y,0,0,,0.20679012345679013,,,0,0,,0.5734265734265734,,,
AJ/DRGB-PACKAGE-7,2026-06,5y,0,0,,0.25,,,0,0,,0.5538461538461539,,,
AJ/DRGB-PACKAGE-7,2026-06,3y,0,0,,0.3145539906103286,,,0,0,,0.5221238938053098,,,
AMR,2026-06,lifetime,0,0,,0.19822485207100593,,,0,0,,0.567741935483871,,,
AMR,2026-06,10y,0,0,,0.20679012345679013,,,0,0,,0.5734265734265734,,,
AMR,2026-06,5y,0,0,,0.25,,,0,0,,0.5538461538461539,,,
AMR,2026-06,3y,0,0,,0.3145539906103286,,,0,0,,0.5221238938053098,,,
"ANKLESHWAR TO MANUBAR S    
(NATIONAL HIGHWAYS AUTHORITY OF INDIA",2026-06,lifetime,1,1,1.0,0.9619358346927678,21.0,21.0,0,0,,0.567741935483871,,,2023-03
"ANKLESHWAR TO MANUBAR S    
(NATIONAL HIGHWAYS AUTHORITY OF INDIA",2026-06,10y,1,1,1.0,0.9589416058394161,21.0,21.0,0,0,,0.567741935483871,,,2023-03
"ANKLESHWAR TO MANUBAR S    
(NATIONAL HIGHWAYS AUTHORITY OF INDIA",2026-06,5y,1,1,1.0,0.9592074592074592,21.0,21.0,0,0,,0.567741935483871,,,2023-03
"ANKLESHWAR TO MANUBAR S    
(NATIONAL HIGHWAYS AUTHORITY OF INDIA",2026-06,3y,0,0,,0.8776978417266187,,,0,0,,0.567741935483871,,,
ANNUITY,2026-06,lifetime,12,12,1.0,0.9926732258739794,78.83333333333333,98.0,0,0,,0.567741935483871,,,2023-03
ANNUITY,2026-06,10y,12,12,1.0,0.9931600547195621,78.83333333333333,98.0,0,0,,0.567741935483871,,,2023-03
ANNUITY,2026-06,5y,7,7,1.0,0.9876725838264301,109.71428571428571,104.0,0,0,,0.567741935483871,,,2023-03
ANNUITY,2026-06,3y,0,0,,0.967741935483871,,,0,0,,0.567741935483871,,,
"APP    (NATIONAL 
HIGHWAYS AUTHORITY OF INDIA",2026-06,lifetime,1,0,,0.7952691680261011,,,0,0,,0.567741935483871,,,2022-03
"APP    (NATIONAL 
HIGHWAYS AUTHORITY OF INDIA",2026-06,10y,1,0,,0.7922749391727494,,,0,0,,0.567741935483871,,,2022-03
"APP    (NATIONAL 
HIGHWAYS AUTHORITY OF INDIA",2026-06,5y,1,0,,0.7925407925407925,,,0,0,,0.567741935483871,,,2022-03
"APP    (NATIONAL 
HIGHWAYS AUTHORITY OF INDIA",2026-06,3y,0,0,,0.8776978417266187,,,0,0,,0.567741935483871,,,
ARAMGARH-SAMSHABAD SECTION,2026-06,lifetime,0,0,,0.19822485207100593,,,0,0,,0.567741935483871,,,
ARAMGARH-SAMSHABAD SECTION,2026-06,10y,0,0,,0.20679012345679013,,,0,0,,0.5734265734265734,,,
ARAMGARH-SAMSHABAD SECTION,2026-06,5y,0,0,,0.25,,,0,0,,0.5538461538461539,,,
ARAMGARH-SAMSHABAD SECTION,2026-06,3y,0,0,,0.3145539906103286,,,0,0,,0.5221238938053098,,,
AS-19,2026-06,lifetime,1,1,1.0,0.9792408066429418,94.0,94.0,0,0,,0.567741935483871,,,2016-04
AS-19,2026-06,10y,0,0,,0.9767441860465116,,,0,0,,0.567741935483871,,,
AS-19,2026-06,5y,0,0,,0.9704142011834319,,,0,0,,0.567741935483871,,,
AS-19,2026-06,3y,0,0,,0.967741935483871,,,0,0,,0.567741935483871,,,
AS-2,2026-06,lifetime,1,1,1.0,0.9792408066429418,99.0,99.0,0,0,,0.567741935483871,,,2016-09
AS-2,2026-06,10y,1,1,1.0,0.9806201550387597,99.0,99.0,0,0,,0.567741935483871,,,2016-09
AS-2,2026-06,5y,0,0,,0.9704142011834319,,,0,0,,0.567741935483871,,,
AS-2,2026-06,3y,0,0,,0.967741935483871,,,0,0,,0.567741935483871,,,
AS-20,2026-06,lifetime,1,1,1.0,0.9792408066429418,166.0,166.0,0,0,,0.567741935483871,,,2022-03
AS-20,2026-06,10y,1,1,1.0,0.9806201550387597,166.0,166.0,0,0,,0.567741935483871,,,2022-03
AS-20,2026-06,5y,1,1,1.0,0.97534516765286,166.0,166.0,0,0,,0.567741935483871,,,2022-03
AS-20,2026-06,3y,0,0,,0.967741935483871,,,0,0,,0.567741935483871,,,
AS-23,2026-06,lifetime,1,1,1.0,0.9792408066429418,157.0,157.0,0,0,,0.567741935483871,,,2022-03
AS-23,2026-06,10y,1,1,1.0,0.9806201550387597,157.0,157.0,0,0,,0.567741935483871,,,2022-03
AS-23,2026-06,5y,1,1,1.0,0.97534516765286,157.0,157.0,0,0,,0.567741935483871,,,2022-03
AS-23,2026-06,3y,0,0,,0.967741935483871,,,0,0,,0.567741935483871,,,
AS-25,2026-06,lifetime,1,1,1.0,0.9792408066429418,155.0,155.0,0,0,,0.567741935483871,,,2022-03
AS-25,2026-06,10y,1,1,1.0,0.9806201550387597,155.0,155.0,0,0,,0.567741935483871,,,2022-03
AS-25,2026-06,5y,1,1,1.0,0.97534516765286,155.0,155.0,0,0,,0.567741935483871,,,2022-03
AS-25,2026-06,3y,0,0,,0.967741935483871,,,0,0,,0.567741935483871,,,
AS-26,2026-06,lifetime,1,1,1.0,0.9792408066429418,160.0,160.0,0,0,,0.567741935483871,,,2022-03
AS-26,2026-06,10y,1,1,1.0,0.9806201550387597,160.0,160.0,0,0,,0.567741935483871,,,2022-03
AS-26,2026-06,5y,1,1,1.0,0.97534516765286,160.0,160.0,0,0,,0.567741935483871,,,2022-03
AS-26,2026-06,3y,0,0,,0.967741935483871,,,0,0,,0.567741935483871,,,
AS-27,2026-06,lifetime,1,1,1.0,0.9792408066429418,119.0,119.0,0,0,,0.567741935483871,,,2019-03
AS-27,2026-06,10y,1,1,1.0,0.9806201550387597,119.0,119.0,0,0,,0.567741935483871,,,2019-03
AS-27,2026-06,5y,0,0,,0.9704142011834319,,,0,0,,0.567741935483871,,,
AS-27,2026-06,3y,0,0,,0.967741935483871,,,0,0,,0.567741935483871,,,
AS-3,2026-06,lifetime,1,1,1.0,0.9792408066429418,168.0,168.0,0,0,,0.567741935483871,,,2022-03
AS-3,2026-06,10y,1,1,1.0,0.9806201550387597,168.0,168.0,0,0,,0.567741935483871,,,2022-03
AS-3,2026-06,5y,1,1,1.0,0.97534516765286,168.0,168.0,0,0,,0.567741935483871,,,2022-03
AS-3,2026-06,3y,0,0,,0.967741935483871,,,0,0,,0.567741935483871,,,
AS-4,2026-06,lifetime,1,1,1.0,0.9792408066429418,100.0,100.0,0,0,,0.567741935483871,,,2016-08
AS-4,2026-06,10y,1,1,1.0,0.9806201550387597,100.0,100.0,0,0,,0.567741935483871,,,2016-08
AS-4,2026-06,5y,0,0,,0.9704142011834319,,,0,0,,0.567741935483871,,,
AS-4,2026-06,3y,0,0,,0.967741935483871,,,0,0,,0.567741935483871,,,
AS-5,2026-06,lifetime,1,1,1.0,0.9792408066429418,96.0,96.0,0,0,,0.567741935483871,,,2016-04
AS-5,2026-06,10y,0,0,,0.9767441860465116,,,0,0,,0.567741935483871,,,
AS-5,2026-06,5y,0,0,,0.9704142011834319,,,0,0,,0.567741935483871,,,
AS-5,2026-06,3y,0,0,,0.967741935483871,,,0,0,,0.567741935483871,,,
AS-6,2026-06,lifetime,1,1,1.0,0.9792408066429418,165.0,165.0,0,0,,0.567741935483871,,,2022-03
AS-6,2026-06,10y,1,1,1.0,0.9806201550387597,165.0,165.0,0,0,,0.567741935483871,,,2022-03
AS-6,2026-06,5y,1,1,1.0,0.97534516765286,165.0,165.0,0,0,,0.567741935483871,,,2022-03
AS-6,2026-06,3y,0,0,,0.967741935483871,,,0,0,,0.567741935483871,,,
AS-7,2026-06,lifetime,1,1,1.0,0.9792408066429418,167.0,167.0,0,0,,0.567741935483871,,,2022-03
AS-7,2026-06,10y,1,1,1.0,0.9806201550387597,167.0,167.0,0,0,,0.567741935483871,,,2022-03
AS-7,2026-06,5y,1,1,1.0,0.97534516765286,167.0,167.0,0,0,,0.567741935483871,,,2022-03
AS-7,2026-06,3y,0,0,,0.967741935483871,,,0,0,,0.567741935483871,,,
AS-8,2026-06,lifetime,1,1,1.0,0.9792408066429418,94.0,94.0,0,0,,0.567741935483871,,,2016-04
AS-8,2026-06,10y,0,0,,0.9767441860465116,,,0,0,,0.567741935483871,,,
AS-8,2026-06,5y,0,0,,0.9704142011834319,,,0,0,,0.567741935483871,,,
AS-8,2026-06,3y,0,0,,0.967741935483871,,,0,0,,0.567741935483871,,,
ASU-4,2026-06,lifetime,1,1,1.0,0.9806201550387597,9.0,9.0,0,0,,0.567741935483871,,,2011-03
ASU-4,2026-06,10y,0,0,,1.0,,,0,0,,0.567741935483871,,,
ASU-4,2026-06,5y,0,0,,1.0,,,0,0,,0.567741935483871,,,
ASU-4,2026-06,3y,0,0,,1.0,,,0,0,,0.567741935483871,,,
ATMAKUR – NELLORE SECTION,2026-06,lifetime,1,1,1.0,0.9792408066429418,37.0,37.0,0,0,,0.567741935483871,,,2020-03
ATMAKUR – NELLORE SECTION,2026-06,10y,1,1,1.0,0.9806201550387597,37.0,37.0,0,0,,0.567741935483871,,,2020-03
ATMAKUR – NELLORE SECTION,2026-06,5y,0,0,,0.9704142011834319,,,0,0,,0.567741935483871,,,
ATMAKUR – NELLORE SECTION,2026-06,3y,0,0,,0.967741935483871,,,0,0,,0.567741935483871,,,
B,2026-06,lifetime,1,1,1.0,1.0,60.0,60.0,0,0,,0.567741935483871,,,2011-03
B,2026-06,10y,0,0,,1.0,,,0,0,,0.567741935483871,,,
B,2026-06,5y,0,0,,0.8277999114652501,,,0,0,,0.567741935483871,,,
B,2026-06,3y,0,0,,0.8277999114652501,,,0,0,,0.567741935483871,,,
BALETIYA VILLAGE - JUNCTION NEAR PRATAP NAGAR VILLAGE,2026-06,lifetime,0,0,,0.19822485207100593,,,0,0,,0.567741935483871,,,
BALETIYA VILLAGE - JUNCTION NEAR PRATAP NAGAR VILLAGE,2026-06,10y,0,0,,0.20679012345679013,,,0,0,,0.5734265734265734,,,
BALETIYA VILLAGE - JUNCTION NEAR PRATAP NAGAR VILLAGE,2026-06,5y,0,0,,0.25,,,0,0,,0.5538461538461539,,,
BALETIYA VILLAGE - JUNCTION NEAR PRATAP NAGAR VILLAGE,2026-06,3y,0,0,,0.3145539906103286,,,0,0,,0.5221238938053098,,,
"BALOTRA TO SAN    
(MINISTRY OF ROAD TRANSPORT AND HIGHWAYS (STATE PWDS",2026-06,lifetime,1,1,1.0,0.9792408066429418,40.0,40.0,0,0,,0.567741935483871,,,2021-03
"BALOTRA TO SAN    
(MINISTRY OF ROAD TRANSPORT AND HIGHWAYS (STATE PWDS",2026-06,10y,1,1,1.0,0.9806201550387597,40.0,40.0,0,0,,0.567741935483871,,,2021-03
"BALOTRA TO SAN    
(MINISTRY OF ROAD TRANSPORT AND HIGHWAYS (STATE PWDS",2026-06,5y,0,0,,0.9704142011834319,,,0,0,,0.567741935483871,,,
"BALOTRA TO SAN    
(MINISTRY OF ROAD TRANSPORT AND HIGHWAYS (STATE PWDS",2026-06,3y,0,0,,0.967741935483871,,,0,0,,0.567741935483871,,,
BALOTRA TO SANDERAO VIA JALORE,2026-06,lifetime,0,0,,0.19822485207100593,,,0,0,,0.567741935483871,,,
BALOTRA TO SANDERAO VIA JALORE,2026-06,10y,0,0,,0.20679012345679013,,,0,0,,0.5734265734265734,,,
BALOTRA TO SANDERAO VIA JALORE,2026-06,5y,0,0,,0.25,,,0,0,,0.5538461538461539,,,
BALOTRA TO SANDERAO VIA JALORE,2026-06,3y,0,0,,0.3145539906103286,,,0,0,,0.5221238938053098,,,
BANARAS HINDU UNIVERSITY,2026-06,lifetime,0,0,,0.19822485207100593,,,0,0,,0.567741935483871,,,
BANARAS HINDU UNIVERSITY,2026-06,10y,0,0,,0.20679012345679013,,,0,0,,0.5734265734265734,,,
BANARAS HINDU UNIVERSITY,2026-06,5y,0,0,,0.25,,,0,0,,0.5538461538461539,,,
BANARAS HINDU UNIVERSITY,2026-06,3y,0,0,,0.3145539906103286,,,0,0,,0.5221238938053098,,,
BARAMULLA BYPASS,2026-06,lifetime,0,0,,0.19822485207100593,,,0,0,,0.567741935483871,,,
BARAMULLA BYPASS,2026-06,10y,0,0,,0.20679012345679013,,,0,0,,0.5734265734265734,,,
BARAMULLA BYPASS,2026-06,5y,0,0,,0.25,,,0,0,,0.5538461538461539,,,
BARAMULLA BYPASS,2026-06,3y,0,0,,0.3145539906103286,,,0,0,,0.5221238938053098,,,
BCCL,2026-06,lifetime,0,0,,0.19822485207100593,,,0,0,,0.567741935483871,,,
BCCL,2026-06,10y,0,0,,0.20679012345679013,,,0,0,,0.5734265734265734,,,
BCCL,2026-06,5y,0,0,,0.25,,,0,0,,0.5538461538461539,,,
BCCL,2026-06,3y,0,0,,0.3145539906103286,,,0,0,,0.5221238938053098,,,
BCCL - CIL,2026-06,lifetime,0,0,,0.19822485207100593,,,0,0,,0.567741935483871,,,
BCCL - CIL,2026-06,10y,0,0,,0.20679012345679013,,,0,0,,0.5734265734265734,,,
BCCL - CIL,2026-06,5y,0,0,,0.25,,,0,0,,0.5538461538461539,,,
BCCL - CIL,2026-06,3y,0,0,,0.3145539906103286,,,0,0,,0.5221238938053098,,,
BDEU,2026-06,lifetime,1,1,1.0,0.8937360178970918,7.0,7.0,0,0,,0.567741935483871,,,2013-09
BDEU,2026-06,10y,0,0,,0.8301886792452831,,,0,0,,0.567741935483871,,,
BDEU,2026-06,5y,0,0,,0.8067226890756303,,,0,0,,0.567741935483871,,,
BDEU,2026-06,3y,0,0,,0.660377358490566,,,0,0,,0.567741935483871,,,
BEDMA-DAHIKONDA,2026-06,lifetime,1,1,1.0,0.9619358346927678,60.0,60.0,0,0,,0.567741935483871,,,2020-03
BEDMA-DAHIKONDA,2026-06,10y,1,1,1.0,0.9589416058394161,60.0,60.0,0,0,,0.567741935483871,,,2020-03
BEDMA-DAHIKONDA,2026-06,5y,0,0,,0.951048951048951,,,0,0,,0.567741935483871,,,
BEDMA-DAHIKONDA,2026-06,3y,0,0,,0.8776978417266187,,,0,0,,0.567741935483871,,,
BENGALURU METRO RAIL,2026-06,lifetime,0,0,,0.19822485207100593,,,0,0,,0.567741935483871,,,
BENGALURU METRO RAIL,2026-06,10y,0,0,,0.20679012345679013,,,0,0,,0.5734265734265734,,,
BENGALURU METRO RAIL,2026-06,5y,0,0,,0.25,,,0,0,,0.5538461538461539,,,
BENGALURU METRO RAIL,2026-06,3y,0,0,,0.3145539906103286,,,0,0,,0.5221238938053098,,,
"BERHMAPUR-TAPTA   EPC(MINISTRY 
OF ROAD TRANSPORT AND HIGHWAYS (STATE PWDS",2026-06,lifetime,1,1,1.0,0.9792408066429418,90.0,90.0,0,0,,0.567741935483871,,,2023-02
"BERHMAPUR-TAPTA   EPC(MINISTRY 
OF ROAD TRANSPORT AND HIGHWAYS (STATE PWDS",2026-06,10y,1,1,1.0,0.9806201550387597,90.0,90.0,0,0,,0.567741935483871,,,2023-02
"BERHMAPUR-TAPTA   EPC(MINISTRY 
OF ROAD TRANSPORT AND HIGHWAYS (STATE PWDS",2026-06,5y,1,1,1.0,0.97534516765286,90.0,90.0,0,0,,0.567741935483871,,,2023-02
"BERHMAPUR-TAPTA   EPC(MINISTRY 
OF ROAD TRANSPORT AND HIGHWAYS (STATE PWDS",2026-06,3y,0,0,,0.967741935483871,,,0,0,,0.567741935483871,,,
BHADOHI) TO KM.73.134 (JAUNPUR,2026-06,lifetime,0,0,,0.19822485207100593,,,0,0,,0.567741935483871,,,
BHADOHI) TO KM.73.134 (JAUNPUR,2026-06,10y,0,0,,0.20679012345679013,,,0,0,,0.5734265734265734,,,
BHADOHI) TO KM.73.134 (JAUNPUR,2026-06,5y,0,0,,0.25,,,0,0,,0.5538461538461539,,,
BHADOHI) TO KM.73.134 (JAUNPUR,2026-06,3y,0,0,,0.3145539906103286,,,0,0,,0.5221238938053098,,,
"BHARAT 
PETROLEUM CORPORATION LIMITED",2026-06,lifetime,12,4,0.3333333333333333,0.4919068298460324,-37.583333333333336,-54.0,0,0,,0.567741935483871,,,2024-04
"BHARAT 
PETROLEUM CORPORATION LIMITED",2026-06,10y,9,1,0.1111111111111111,0.36792452830188677,-54.55555555555556,-60.0,0,0,,0.567741935483871,,,2024-04
